reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
6cda01d3-7f01-4db7-ad30-e7f0ac0e07c1,Ashraf Ali,https://play-lh.googleusercontent.com/a-/AD_cMMRClON-Ju7HscYJTqt4Okejmvw5n0JqcSf3q_aelTXWnbk,"Stop posting fake reviews, the app is not working beyond entering PAN details",1,0,1.2.0,23-12-2021 12:44,Hey Ali! Our servers are running hot with taxpayers like you wanting to check out the app. Please try again in some time 😅,23-12-2021 12:50
b33ae72d-edf9-4192-a76f-c7ea1179bd09,Viral Shah,https://play-lh.googleusercontent.com/a/AAcHTtfKz2w6au4jNVRogM2Jb0lSTdOvRbCRJm2bIKvLD8Kx=mo,"Asks for my Pan Number, and once I enter, it never goes to the next screen. Hangs it there itself.",1,0,1.2.0,23-12-2021 12:42,Hi Viral! We experienced a surge in traffic which our servers didn’t cope well with. But now we have fixed that and we are ready to help you glyde through your taxes. Can you give it another try?,24-12-2021 19:01
c8e34225-372a-45be-855a-f3e1567debca,Srinivas Kunchala,https://play-lh.googleusercontent.com/a-/AD_cMMSkThaHzCkgDrxRJpFXKbTcEYQXikoRCGG5PWm0usUKFzk,Not working,1,0,1.2.0,23-12-2021 12:41,"Hi Srinivas, We were facing downtimes with our server but we are back up and running now. Ready to serve you. Requesting you to try again now :)
",24-12-2021 18:04
341ef074-ded2-4ef4-aa05-8246a8a8467e,Gagan Rastogi,https://play-lh.googleusercontent.com/a-/AD_cMMS6Ve9YxoU-7iTKw0nx2P5L4XlRaJJ-MLPpWRErHD2gnTM,It's not going forward after entering pan number. Stuck there only,2,1,1.2.0,23-12-2021 12:40,"Hi Gagan. We faced some issue with our onboarding yesterday. However, we are back up, better than ever, and hoping for you to give us another shot!",24-12-2021 14:20
e7b814c7-847b-447f-83cd-2801a7d1dba0,Pwrntsh,https://play-lh.googleusercontent.com/a/AAcHTtfU320zXCQGt-ZnO-c6lYxEjHRDM3Pv3UM8yV3cJkGFsxY=mo,"After I m entering my PAN the app continue to process,but not moving to next option",1,0,1.2.0,23-12-2021 12:39,Hey Dev! Thanks for checking the app out. Our servers got a bit too hot with taxpayers like you wanting to check out the app. We are back up now. How about giving glyde another shot and let us know how we did :),24-12-2021 19:00
c94b195d-ebdb-432b-bb88-57ecab847214,Choudhary,https://play-lh.googleusercontent.com/a-/AD_cMMSGSMUen9yOTJorySzvckBwbCIa5yKmJPA4yftkCELUKho,"After entering the PAN No it's not going on next step, after a few time same ""continue"" Button obtain and it's repeat and repeat 🙃",2,0,1.2.0,23-12-2021 12:39,Hi Ranjit! We had some issues with our onboarding yesterday due to an onslaught of users trying to check the app out. We have back up and waiting for you to glyde through your taxes 😁,24-12-2021 16:08
96c6769f-91b8-47e6-a55c-3d659561c4fd,Vikash Prasad,https://play-lh.googleusercontent.com/a-/AD_cMMQDemLQlJ4_RSXNuvWlqx3dkJ1I_XGaaRHgZIlQF_x9gr4,"App isn't working. I am trying to get through ""Enter PAN"" stage. Serious bug is there.",1,0,1.2.0,23-12-2021 12:39,"Hi Vikash, we are sorry, our first impression wasn't that great. Some of you faced issues while signing up & others while onboarding. We are back up and stronger now. Would love for you to try it again and let us know how we did this time around :)",24-12-2021 16:01
b3d3b033-7933-48ba-ab63-dc6bd25d31c2,Aditya Gupta,https://play-lh.googleusercontent.com/a/AAcHTteWiGbuRg5bcWORds4gPC6P1qcfjDNuvKrpt60MMtJU=mo,Nothing happening after entering pan number,1,0,1.2.0,23-12-2021 12:38,"Hey Aditya, we are sorry for the bad first impression. We are up and running now so you can resume glyding through your taxes without any issue! Let us know if we were able to meet your expectations this time around :)",24-12-2021 17:20
3ef96191-a6a9-44b4-9b6f-e5accdefe41e,Jignesh Prajapati,https://play-lh.googleusercontent.com/a-/AD_cMMQ4cmJXxQs4WE04eGSdvmPk4xySfGpyAbmG4g5pynqgAWY,No process after writing PAN number,1,0,1.2.0,23-12-2021 12:38,Hey Jignesh! Thanks for checking the app out. Our servers are running hot with taxpayers like you wanting to check out the app. Please try again some time later.,23-12-2021 12:39
cc661ed0-63ea-47ad-845a-970514197079,Lalit,https://play-lh.googleusercontent.com/a/AAcHTtdOS_xmJrxnKNErRGEpVfgrAehNpLXnh6WKa6f_fExU=mo,Worst app. It took 10 retry to send the code on my mail. After that it is not processing my PAN.,1,0,1.2.0,23-12-2021 12:38,"Hey Lalit, we are sorry, our first impression wasn't that great. Some of you faced issues while signing up & others while onboarding. We are back up now. Would love for you to try it again. If we are able to meet your expectations, do give us a thumbs up :)",24-12-2021 16:02
fa5b5539-d7bc-4ff3-84e3-000945f8c34d,dheeraj lalchandani,https://play-lh.googleusercontent.com/a-/AD_cMMTaY097_JZCm_t1hg8Ib5aPAGpqhj9AwpFS5O4FkH-syGI,It is stuck at enter pan number details and no further action is taking place after filling Pan number.,1,0,1.2.0,23-12-2021 12:38,"Hi Dheeraj, We were facing downtimes with our server but we are back up and running now. Ready to serve you. Requesting you to try again now. Let us know how we did :)",24-12-2021 18:50
4953634e-c984-4c09-9a02-4cd9afbdc55d,Tech Guru,https://play-lh.googleusercontent.com/a/AAcHTtcbAk7WIH5sso6GRoaxWtP-aVOq0-osF5bPLb3I-kBr=mo,All 5 stars are Fake reviews ..Not working for me...after entering pan I'd it does not proceed further,1,0,1.2.0,23-12-2021 12:37,"Hi, we are sorry, we didn't have a great first impression. Some of you faced issues while signing up & others while onboarding. We are back up now. Would love for you to try it again. If we are able to meet your expectations, do give us thumbs up :)",24-12-2021 16:00
acdc78b0-bfcc-44b2-81c4-8d3b37730a95,Samuels Reynolds,https://play-lh.googleusercontent.com/a/AAcHTtecav9coF1JwV7bk6SB7PDT39lryCf5mID-5AIuz0qm=mo,"App is not working properly. Screen stops while taking pan card number. When I press continue after entering PAN, it is not proceeding further.",1,2,1.2.0,23-12-2021 12:37,"Hi Samuel, our servers are hot trying to accommodate taxpayers like you. Our team is working on resolving the issue as we speak. Requesting you to try again :)",24-12-2021 18:41
b092b300-17f8-4523-a48c-d0ca0c9a69dd,Anchal Kumar Anchal,https://play-lh.googleusercontent.com/a-/AD_cMMTzq1czQQ7dl-5KCx2PI9SGhCP1CTJrMLoiGGcFIq01gcw,It's asking for PAN number and that's it. It's floating like a dead fish in the water.,1,0,1.2.0,23-12-2021 12:37,"Hi Anchal, we are sorry, our first impression wasn't that great. Our servers were overwhelmed by all the attention we got suddenly. We are back up and stronger now. Would love for you to try it again and let us know how we did this time around :)",24-12-2021 17:36
4721bec9-41ea-404d-b998-19cc7d5ee655,Freaky Developers,https://play-lh.googleusercontent.com/a/AAcHTteHVdOWIe17iRC_CepxhFyOszrHNpmixYgISNk6Z4MK=mo,"Do not put your app on production if your app is not ready to handle the users. Put it in beta and test it properly before making it live. It's stucked at the pan page, not going forward. At least give a message to the users, why it's failing. Break with a scream is always better than silent break.",1,17,1.2.0,23-12-2021 12:36,"Hey, we are sorry, our first impression wasn't that great. Some of you faced issues while signing up & others while onboarding. We are back up now. Would love for you to try it again. If we are able to meet your expectations, do give us a thumbs up :)",24-12-2021 18:40
baa601f4-4213-4a27-8eca-d9bf13c17b2b,Aniket Agrawal,https://play-lh.googleusercontent.com/a/AAcHTtd0jRG7QrKYWgGvAna4lotXAKU-tkyUvj6mZ7eA7AHy=mo,At the beginning when we need to enter pan after that nothing is loaded,1,1,1.2.0,23-12-2021 12:36,Hi Aniket! We experienced a surge in traffic which our servers didn’t cope well with. But now we have fixed that and we are ready to help you glyde through your taxes. Can you give it another try?,24-12-2021 18:10
01a4a929-b67a-4f91-b163-c24fe10aefce,Dikshant Yadav,https://play-lh.googleusercontent.com/a-/AD_cMMSx8DNomUuzwXeER1Wg6sxV4OXDFdjEgP5kAUTBdQLekp1j,I'm entering my PAN but it's not moving forward.,2,2,1.2.0,23-12-2021 12:35,Hello Dikshant! We had some bumps onboarding a whole bunch of new users yesterday. We are back up better than every and ready for you to glyde through your taxes!,24-12-2021 16:33
e38d987d-748f-4e3c-ab71-4860889f85f8,Sabir Khorajiya,https://play-lh.googleusercontent.com/a-/AD_cMMR3BwAphZr4THuLJJITR_DG0EetflN279LgeI1s9Nur0g,Improve your App There are to many bugs. I have tried 20 time to just login. Once successfully logged And after entering PAN the app is not going further.,1,5,1.2.0,23-12-2021 12:35,Hey Sabir! Thanks for checking the app out. Our servers are running hot with taxpayers like you wanting to check out the app. You can try again in some time.,23-12-2021 12:37
dbe7eeb9-7a61-43a0-8d5d-2e9fdd3df98f,vishnu malve,https://play-lh.googleusercontent.com/a/AAcHTte3JSNUqsNP1YaXTXszmR2XDX5Xp4k6d77am2QVirTf=mo,Stuck on PAN details page,2,0,1.2.0,23-12-2021 12:35,Hey Vishnu! Thanks for checking the app out. Our servers are running hot with taxpayers like you wanting to check out the app. Please try again some time later.,23-12-2021 12:35
f284e5e0-8e73-4c0c-9ebc-a43e38f6cea0,Tubebuddy,https://play-lh.googleusercontent.com/a-/AD_cMMS8TlU-ggBRj-4bBNUQZwIKykbjDvHrtDXdkwZw_4SYsQ,Not connecting my pan...:-),1,0,1.2.0,23-12-2021 12:34,"Hey, we got a lot of attention and servers were experiencing some downtime. glyde is up and even stronger now. Can you give it another try again? And show us some love if we met your expectations :)",24-12-2021 15:56
0de9995d-b8ba-40e7-b11f-7093d142f2e5,Dilip Chand,https://play-lh.googleusercontent.com/a-/AD_cMMTv_rwP-vZ1XG83CEluNnccgldl0aCGZXHWujb0PTEr5Q,Stuck at entering pan details. Doesn't continue,1,1,1.2.0,23-12-2021 12:33,"Hi Dilip, Our servers were hot with all the traffic and attention we received. We are up and running now. Requesting you to try again and hoping you have a pleasant experience :)
",24-12-2021 17:15
d4124b42-ea49-4975-b853-880e448f26a6,Dhruvil Gala,https://play-lh.googleusercontent.com/a-/AD_cMMT_6mnoQYlvhYTZiWMNsSB0ICMhDF84ZrfrR5oontFSrfg,Not even able to go on the next screen from entering the pan number,1,1,1.2.0,23-12-2021 12:33,"Hi Dhruvil! We experienced a surge in traffic which our servers didn’t cope well with. But now we have fixed that and we are ready to help you glyde through your taxes. Would love for you to try it once more and let us know how we did :)
",24-12-2021 18:09
51f482a9-b403-4ed5-a531-e559f973bcd3,neeraj patel,https://play-lh.googleusercontent.com/a/AAcHTteS-FNtskVwd266CrlwJOXElRkUmxygSbPsguNXDMbS=mo,"I am unable to register, needed PAN number but after that unable to proceed.",2,1,1.2.0,23-12-2021 12:33,"Hey neeraj! We faced some issues yesterday onboarding a whole bunch of taxpayers like yourself. However, we are now back up and running at full steam so we hope you'd give us another shot!",24-12-2021 16:20
c2c9ed3d-ecdf-4546-8033-bf60bf8b08ee,Satyam Itankar,https://play-lh.googleusercontent.com/a-/AD_cMMQNivmXglLYgN_uyO8i30th0t3jvhTEM9F36kSl3MCyRvY,"Not able to fetch detail after entering PAN card, not proceeding further",1,1,1.2.0,23-12-2021 12:33,Hey Satyam! Thanks for checking the app out. Our servers are running hot with taxpayers like you wanting to check out the app. Can you give it another shot and let us know how we did? :),24-12-2021 17:39
94801f08-fd09-45c8-9622-48dcedda61c6,aditya goel,https://play-lh.googleusercontent.com/a/AAcHTtekPQjevyMvnFn06CLfJZnWdsoboSYs7BnCyXbf33Q_=mo,"I am not able to move beyond the first page, when it prompts user to enter the pan number",1,1,1.2.0,23-12-2021 12:33,"Hey Aditya, we experienced a surge in traffic which our servers didn’t cope well with. But now we have fixed that and we are ready to help you glyde through your taxes. Please try again now and let us know how we did :)",24-12-2021 18:04
4f4b4948-0738-4e5a-8cdb-3d76e99bea62,Motivate Me,https://play-lh.googleusercontent.com/a/AAcHTtfYTvibqoo8sY-ZVWnaEuCQe5nuhP-avaDp0pdNOzUw=mo,After entering my pan number. Nothing happening. Why???,1,0,1.2.0,23-12-2021 12:33,"Hey, Our servers were overwhelmed by all the attention we got suddenly. Some of you faced issues while signing up & others while onboarding. We are back up now. Would love for you to try it again. If we are able to meet your expectations, do give us a thumbs up :)",24-12-2021 18:06
7df70900-9431-413a-bd4a-1472e402eee6,Aveejit Sengupta,https://play-lh.googleusercontent.com/a/AAcHTtdp-Lk-N64YOEblg4j37mWYjpZMdighxzMts_faGKMa=mo,Its says enter your PAN. AFTER ENTERING PAN and clicking on continue nothing happens,1,2,1.2.0,23-12-2021 12:33,Hi Aveejit! Our servers got a bit too hot from all taxpayers like you trying to file their taxes. We are back up and running smoothly now. Would love for you to give us another shot and let us know how we did :),23-12-2021 19:47
405f9483-683a-448f-9771-966948c45406,Ashutosh Kumar (Rajan),https://play-lh.googleusercontent.com/a-/AD_cMMQ5larSmQos8QDIfTcc0XFTStD63DH_3CtoT8z9U5ZuXxo,Unable to fetch data after entering PAN.,1,1,1.2.0,23-12-2021 12:32,"Hey Ashutosh, we are sorry, our first impression wasn't that great. Some of you faced issues while signing up & others while onboarding. We are back up now. Would love for you to try it again. If we are able to meet your expectations, do give us a thumbs up :)",24-12-2021 18:05
d918b73f-96af-4597-be01-79d003317c09,Akshay Mundada,https://play-lh.googleusercontent.com/a-/AD_cMMThh36SRTu1AXiL1x7NLP3gptjweIv6FOlmaXVZm2NEhFI,App has too many bugs 1. It takes a lot of time to even register 2. After n unsuccessful attempts when it finally registers you then again it takes forever to continue after entering PAN details Please look into it ASAP,1,6,1.2.0,23-12-2021 12:32,"Hey Akshay, our servers got overwhelmed with all the attention we had gotten suddenly. We are sorry, our first impression wasn't gerat. Some of you faced issues while signup and other while onboarding. We are back up now. Would love for you to give it another try and let us know if we were able to meet your expectations :)",24-12-2021 13:23
5260347a-0223-4d71-a035-91cf3c2b3354,Muthu Randy,https://play-lh.googleusercontent.com/a-/AD_cMMQO_J8dVDrK4Hqej37w5NBrfVAiorEXfpOhdSZBKIg7VA,not qble to login,1,0,1.2.0,23-12-2021 12:32,Hey! Too many tax payers trying to file their taxes! Our servers are running hot. You can try again in some time.,23-12-2021 12:34
9978d94f-cc9b-49b0-9a84-3c5cbd27fa64,Abhishek Singh,https://play-lh.googleusercontent.com/a-/AD_cMMRaRpRJqsj6q00NC8E459LnjHnsfE4Yti3ihbkvzxkTjuo,Not moving ahead of asking pan number. I think its very buggy.,1,0,1.2.0,23-12-2021 12:32,"Hey Abhishek, we were overwhelmed by all the love and attention we got our servers got choked. We are back up and stronger now. Can you give it another shot? And, do let us know if we were able to meet your expectations.",23-12-2021 18:27
c0148348-1d3d-44aa-9662-7209ff51d365,Mayur jaiswal,https://play-lh.googleusercontent.com/a-/AD_cMMRONTjBt-xwckQ4OqpBV-9p2Ejg41kEKsUmopS9PaDGq-4,I was entered my PAN but it wasn't taking my PAN its not working properly...,3,0,1.2.0,23-12-2021 12:32,Hello Mayur! Our servers our running hot to accommodate taxpayers like you trying to use glyde. Requesting you to try again now :),24-12-2021 20:40
838e195e-2357-44b0-9d40-703219dbc07e,Vinod kumar,https://play-lh.googleusercontent.com/a-/AD_cMMS53mkkc2qlbZSIIbEJJzimQSHHIl56rx94Yrp7AOA_NQ,Not detecting PAN,1,0,1.2.0,23-12-2021 12:32,"Hi Vinod, We were facing downtimes with our server but we are back up and running now. Ready to serve you. Requesting you to try again now :)",24-12-2021 16:37
f7aa54a1-fcff-4d81-a73b-70ae9b73e047,Sagar Shelar,https://play-lh.googleusercontent.com/a/AAcHTte-iHAugo-Obww8iGKrzoBymrgeIK8xTbWRum7u-PzG=mo,It doesn't even go ahead after I enter my PAN during registration.,2,0,1.2.0,23-12-2021 12:32,Hi Sagar! We had some issues yesterday with our onboarding which have since been addressed. We are back up and running at full steam and are hoping you'd give us another shot.,24-12-2021 16:28
ea32f67a-dabe-4376-a6b8-2a5086eb1484,Bheem,https://play-lh.googleusercontent.com/a-/AD_cMMT-NjIkd_PgxvcBY9eHbQKzW2GsUkVHRQiXSyUXTyX0fi0,App is crashing multiple times after giving email app can't proceed further..stuck on only PAN card number page... Fix this SLOW issue STUCK issue,1,4,1.2.0,23-12-2021 12:32,Hey! Too many tax payers trying to file their taxes! Our servers are running hot. You can try again in some time.,23-12-2021 12:33
9a9e3b24-ef28-4d41-a626-52f298cb9114,Adnan Qureshi,https://play-lh.googleusercontent.com/a/AAcHTtc95ksC87YjcR9uXZ7G79l1TAxTiqHv-j6sdi89k203=mo,"I am entering my pan and pressing continue but I'm not moving forward and getting my otp, it's not working",1,1,1.2.0,23-12-2021 12:32,"Hey Adnan, we suddenly got a lot of attention from taxpayers like you trying to file their income tax returns and our servers were overwhelmed. We are back up and running now, can you give us another shot and let us know how we did this time around? :)",24-12-2021 16:39
a5c151e1-1b01-4a0c-956f-87a345165cbd,Suyash Patil,https://play-lh.googleusercontent.com/a-/AD_cMMSnrPY6Ev-O5hKrY4EM7thhrLYLEUwfPijale5GRhEgnzI,N ot able to login after entering PAN. Please help,1,0,1.2.0,23-12-2021 12:31,"Hey Suyash, we got a lot of sudden attention and our servers were overwhelmed by all the love. We are up and ready to glyde now. Can you give it another shot? And, let us know how we did :)",23-12-2021 20:06
008e55b1-847b-4e8d-83ec-213cc3010843,Wonder Finds,https://play-lh.googleusercontent.com/a/AAcHTtfmGcvcwTAaDQXnghGKXEVXVYi4UXYZ-ASry0xlKSHc=mo,Can move ahead of entring pan while signup ? App is not working ?,3,0,1.2.0,23-12-2021 12:30,Hi! We experienced a surge in traffic which our servers didn’t cope well with. But now we have fixed that and we are ready to help you glyde through your taxes. Please try again now and let know how we did this time around :),24-12-2021 20:39
c1b9e975-ca06-4954-8a12-d6d743eee7ea,Gaurav Pandey,https://play-lh.googleusercontent.com/a-/AD_cMMSzcvEyM9vNvsDa707BFJXPe77tP8yzrwlMIrRPDCqJVPLM,it is not working after entering pan number and pressing continue button. Nothing happens except three dots dancing on continue button... funny,1,0,1.2.0,23-12-2021 12:29,hey Gaurav! we are sorry we made a bad first impression. We are up and running now and we hope to help you glyde through taxes!,23-12-2021 17:54
81b16288-f3c5-4592-bcc0-3e5d24828c4c,Rahul Dani,https://play-lh.googleusercontent.com/a-/AD_cMMQqUt2MgUycdMPqaw0IqIlmaDRNw2-Sl-JM_TGDxHACaMQ,Nothing happens when i put my pancard number and press continue,1,0,1.2.0,23-12-2021 12:29,"Hey Rahul, we are experiencing increased traffic (and attention) on our servers. We are resolving it to accommodate taxpayers like you. Can you please give it another shot? and do give us a thumbs up if we met your expectations :)",24-12-2021 17:17
1ba583ad-edd5-435a-b829-b3f2f3cc7470,Dharmesh Arnold,https://play-lh.googleusercontent.com/a-/AD_cMMQIo8F8fX7nEhOyhN7W5cyWHVdBPLMO9-dsqxR6QQmocA,It's not taking PAN itself I m fed up pressing continue continue Continue,1,0,1.2.0,23-12-2021 12:29,"Hey Dharmesh, we are sorry, our first impression wasn't that great. Our servers were heated up with all the attention. Some of you faced issues while signing up & others while onboarding. We are back up & stronger now. Would love for you to try it again. Do let us know if we were able to meet your expectations.",23-12-2021 19:37
a0438a40-3f07-40b9-be4b-93d9e14a3fbb,Krithika Shanmugam,https://play-lh.googleusercontent.com/a/AAcHTtdrGHEq52NM9ZMVlzkTO-kwBU0b_0naPD_y47DhXj9x=mo,"After entering pan, it's not not moving to next screen.. stuck in the same screen.",1,2,1.2.0,23-12-2021 12:28,"Hey Krithika, our servers were overwhelmed with all the love and attention we got from users like you. We are back up and running smoothly again, can you give it another shot? Do let us know if we met your expectations :)",24-12-2021 17:22
b0cf09cd-210d-4c72-89f9-3f76a53acd30,Nikhil Sharma,https://play-lh.googleusercontent.com/a-/AD_cMMS7OakevPSOf4ODA7KIUe-hQwEvGQcs3Wx6vLCRJnpy8g,Unable to login. Page is stuck at PAN number page.,1,1,1.2.0,23-12-2021 12:28,Hey Nikhil! Thanks for checking the app out. Our servers are running hot with taxpayers like you trying to file their taxes 😅. Can you please give it another shot? Would love to hear about your experience this time around :),24-12-2021 17:19
3ba149ac-7ca8-4716-ac36-e5ed85d7c26c,Gaurav Anand,https://play-lh.googleusercontent.com/a-/AD_cMMQPbEOq-ChN_-gFiP1-eQTxE23TFsWT7Uowokh7Fufnbnjw,"After signing in with Google, I entered my PAN no, but it is stuck there. It is not going to next screen",1,1,1.2.0,23-12-2021 12:28,"Hey Gaurav, our servers were overwhelmed with all the sudden attention, impacting our onboarding workflows. The issue is now resolved and we are back up and running. How about giving it another try? Let us know how we did.",23-12-2021 19:49
327585aa-bce5-4990-b81e-c90610a624ec,Hello Shadow Wolf YT,https://play-lh.googleusercontent.com/a-/AD_cMMRrNRSwCQ82oZFNrQPnqX6Mg3YDyql6d1kiE8jqCDlCUBE,Got stuck in enter your PAN screen. Disappointed😞,2,1,1.2.0,23-12-2021 12:28,"Hello, we are sorry for the less-than-stellar onboarding experience you had yesterday. We had hit a snag with our servers but everything's sorted now and we're hoping you'd give us another shot!",24-12-2021 16:13
18c6a3f7-35da-4241-bd68-549e7787d12d,Yaseen Nadaf,https://play-lh.googleusercontent.com/a-/AD_cMMTaIOiUnt30lJev8DSHP1A4BMZQzX9czG8P_zIPsx7Lbdc,"Doesn't proceed after entering PAN itself, showing loader for very long and then again continue button. Need fast and smooth experience.",1,2,1.2.0,23-12-2021 12:28,"Hi Yaseen, we are sorry - our first impression wasn't that great. Some of you faced issues while signing up & others while onboarding. We are back up now. Would love for you to try it again. If we are able to meet your expectations, do give us a thumbs up :)",24-12-2021 15:53
551d6d2f-9062-4fde-bb92-86509b2b49e9,Santhosh,https://play-lh.googleusercontent.com/a-/AD_cMMSD8AfgLyLdK9gNxNWVcs5QN8exGavSwa3oIg-U-HmnJvDL,After I enter PAN number it's not going to the next step .. tried multiple times..,1,0,1.2.0,23-12-2021 12:28,"Hey Santosh, we are sorry, our first impression wasn't that great. Some of you faced issues while signing up & others while onboarding. We are back up now. Would love for you to try it again. If we are able to meet your expectations, do give us a thumbs up :)",23-12-2021 17:49
ea9b74a8-9132-40d8-82dc-c98d1b69d1d4,Ashif Molla,https://play-lh.googleusercontent.com/a-/AD_cMMSLm9zzPJkLURMQeg5BFKGTxmfhMY0jkZdke-25ucDD-hc,"After entering pan no it's not getting continue, it's stuck .",1,1,1.2.0,23-12-2021 12:27,"Hey Ashif, our servers were stuck due to all the attention we got from taxpayers like you, impacting our signup and onboarding workflows. We are back up now. Would love for you to give it another try and give us a shout on how we did :)",23-12-2021 19:53
4b9d6055-f68e-4bba-9faf-7aeb0c44265d,Deepak Ray,https://play-lh.googleusercontent.com/a-/AD_cMMTRZxIyBUlzY2IY5pyMB59S6KqbwBvjAnHfCaj5KUyGkCU,After giving pan number....it's not working,1,0,1.2.0,23-12-2021 12:26,"Hi Deepak, our servers were heated up due to a lot of taxpayers trying to file their returns. We are back up and stronger now. Would love for you to give it another try and let us know how we did this time around.",24-12-2021 15:47
62d6af93-ccb5-454b-b60a-380b598f4102,Deepak Yadav,https://play-lh.googleusercontent.com/a-/AD_cMMRjpWvSMIiEjzfkNKEP4ZE7IGkFJpF_lWoucHgUivH77-Em,After entering the pan card details taking to much time to load and not showing any error,3,0,1.2.0,23-12-2021 12:26,Hey Deepak! We are experiencing increased traffic (and attention) on our servers. We are resolving it to accommodate taxpayers like you. Please try again now and do give us a thumbs up if we met your expectations :),24-12-2021 20:39
91dd2a2e-e408-4e02-ab87-98c4fba10b62,Sarath Saseendran,https://play-lh.googleusercontent.com/a-/AD_cMMRLg0ZCb540sk8OZ7WGcgce10dxX0LW9vdG04beFQXjlg,"Cannot login to the app, stuck after entering PAN details.",1,0,1.2.0,23-12-2021 12:26,"Hey Sarath, we are sorry, our first impression wasn't that great. Some of you faced issues while signing up & others while onboarding. We are back up now. Would love for you to try it again. If we are able to meet your expectations, do show us some love :)",23-12-2021 18:13
5bddbbee-82e9-436c-a62a-e603769a53ec,Tikam Alma,https://play-lh.googleusercontent.com/a-/AD_cMMS3nv4XlAaH5wYwmX97pVtI7b62_8z8fWZ3Xh7SOZUUx8U,After I entered PAN it goes no where. Just stuck at continue loader. Please do something about it.,2,2,1.2.0,23-12-2021 12:25,Ho Tikam! We are sorry for the less-than-stellar onboarding you had faced yesterday. We have since addressed the issue and made glyde ready for taxpayers like you to file their taxes easily!,24-12-2021 16:34
3b4fed7a-62e4-4b4b-bfa5-4c80e3071f30,Mahammed sameer,https://play-lh.googleusercontent.com/a-/AD_cMMRaK1Cd5gngbYtMTv7IA2nB3XhMl9CZKw5-nwaBF4D06r0K,"I not able to register with my gmail account. After changing multiple email id, got the OTP. But then it's not accepting my PAN CARD to continue initial registration.",2,1,1.2.0,23-12-2021 12:25,Hello. We had some issues with our onboarding yesterday which have since been addressed. Hope you give us another shot!,24-12-2021 16:11
c2dfbcee-e37f-4f3e-bd12-a4a8c711ca8f,Arpan Dutta,https://play-lh.googleusercontent.com/a-/AD_cMMSOwoY1siLcgA_RrClzCMxkDJWNnKZ1Gz6QroHPA6yWIjUI,It does not move to next step from pan ID,1,3,1.2.0,23-12-2021 12:24,"Hey Arpan, we got a lot of attention and our servers got overwhelmed by all the love. Some of you faced issues while signing up & others while onboarding. We are up and running now. Give glyde another shot and let us know if we met your expectations :)
",23-12-2021 19:01
4e4cadb5-fb1c-446e-80d8-01d276d11fe9,Ayaan Kerur,https://play-lh.googleusercontent.com/a-/AD_cMMQiXHWlS2Fs0ZW06HfiEqjOcvQGSD8NosxQcpZNYc1OM3W9,After entering the pan number it just keeps on loading .........,1,0,1.2.0,23-12-2021 12:24,"Hey Ayaan, our servers were overwhelmed with all the love and attention we got from users like you. We are back up and running smoothly again, can you give it another shot? Do let us know if we met your expectations :)",24-12-2021 12:55
c1c04a30-1b08-4728-9137-05337c94a2dd,PMIspat,https://play-lh.googleusercontent.com/a-/AD_cMMQbrSVu-zvotPOZEt7La5CYlY3WfZFjFzAbX2uCs5qR68DI,Not working,1,0,1.2.0,23-12-2021 12:24,"Hi Pramod! Our servers got a bit too hot from all taxpayers like you trying to file their taxes. We are up and running, ready to glyde now. Would love for you to try again and let us know how we did :)

",23-12-2021 20:09
2e0002b6-54de-4cc1-96cc-1b2cb6e82383,Sourav Mondal,https://play-lh.googleusercontent.com/a/AAcHTtfHr0lBfowb1bTMAxwPggCLRB3l97EqYxn3H5KbB9Li=mo,Not able to proceed to next screen after entering the PAN. The continue button keeps on loading.,1,1,1.2.0,23-12-2021 12:24,"Hey, Sourav! Our servers were running hot to accommodate taxpayers like you trying to use glyde. We are up and running now, to ensure you and glyde through your taxes. Can you give it another shot and let us know how we did?",23-12-2021 20:04
dc8cb83b-3ac8-489f-b7cf-017c4dda42de,Saurabh Trivedi,https://play-lh.googleusercontent.com/a-/AD_cMMTC2w157pbC7UA7M5k9MfAyIaG2HGVw935aPrHE_ZV-eiKT,I installed the app but after entering the pan card details it not going forward,1,0,1.2.0,23-12-2021 12:24,"Hey Saurabh, we are sorry, our first impression wasn't that great. Some of you faced issues while signing up & others while onboarding. We are back up now. Would love for you to try it again. If we are able to meet your expectations, do give us a thumbs up.",23-12-2021 19:35
f17b625a-14ac-4b27-9d1b-03d09c3f30aa,Selvam Sathappan PR,https://play-lh.googleusercontent.com/a-/AD_cMMTpN7_vmHkZC7bkAw8XOh-9AYxA2Ph0K0nRbadWoDbFpXM,Asks for PAN number and doesn't proceed after that page. Expected better experience. Please fix the bug ASAP.,1,0,1.2.0,23-12-2021 12:23,"Hey Selvam, our servers were heated up. All the issues are now resolved and we are up and running. Can you give it another shot and let us know how we did this time around.",23-12-2021 19:51
e7404a77-cb55-4d37-a53a-499906ac6e74,YAGATHALI,https://play-lh.googleusercontent.com/a-/AD_cMMR8MDOwMcQHhXQh7QfI0mkmvAq22LtqJuE5G34MsiVijKY,Intro of the app is good but not able to get OTP and deficult to log in very slow,2,0,1.2.0,23-12-2021 12:23,"Hello, we had faced some issues with our onboarding yesterday. However we are back up and running at full steam & excited for you to give us another shot!",24-12-2021 16:09
